15.0,196.330906744246,-150.09822141127768,-16.213041050712775
3.0,195.88061208001216,-150.1468605344298,-15.704379438696407
12.0,194.078849753599,-150.33531308769417,-13.676474048366003
15.0,191.8238200572836,-150.54046019841965,-11.175267819180021
16.0,189.4151726941089,-150.71926448352653,-8.552055313877048
15.0,187.154383726856,-150.8475453132347,-6.137329350974369
16.0,184.74082300184423,-150.94574258285027,-3.6059319024239187
16.0,182.32569112051863,-151.00343749328906,-1.1215661285717715
16.0,179.909636120626,-151.0213825513462,1.316022940989427
16.0,177.49329399980448,-151.00032618429037,3.707097421343974
14.0,175.37928943322441,-150.94842682039155,5.758822751245447
16.0,172.96411460409814,-150.85628565637163,8.063428183547813
15.0,170.70127031925256,-150.7353342336184,10.18113076108952
16.0,168.28950497151467,-150.57243614144096,12.397418398214484
16.0,165.8803459932516,-150.37407744706954,14.568546943231837
1.0,165.72997191580453,-150.35950890012631,14.701438764347046
14.0,163.62493879120277,-150.15368875742544,16.559487717707754
16.0,161.22247977108395,-149.88873695394213,18.644004573646583
15.0,158.97414871677483,-149.60907688533743,20.55674354563007
15.0,156.73001256349477,-149.30072573215298,22.430858315088813
16.0,154.3412009517803,-148.94183199911157,24.38899744715357
16.0,151.95813163979452,-148.5516080399571,26.30379800815399
15.0,149.72985751919515,-148.15705106983478,28.058603764606573
16.0,147.3593447020778,-147.70811340960108,29.890391389443494
16.0,144.99601488752418,-147.22986714737,31.679825689319784
16.0,142.64033701316626,-146.72298993634087,33.42725091044278
15.0,140.43949216412113,-146.2215811726842,35.0264052430999
16.0,138.0999468653582,-145.66115868879461,36.69344356119535
1.0,137.9542857066694,-145.6244652452334,36.79507258761069
14.0,135.91554319323612,-145.10933422900686,38.2156578815721
16.0,133.593793845572,-144.4978837029017,39.80366659791002
16.0,131.28182770632557,-143.86102503733514,41.35140233847659
15.0,129.12391233076553,-143.240754002258,42.764992471944055
16.0,126.8320602667294,-142.5565141227069,44.23575668051885
15.0,124.69371255488879,-141.8929777724991,45.57786077211013
15.0,122.56531788830131,-141.20930986091744,46.88585394479961
15.0,120.44717824038754,-140.50602205174545,48.16004822170699
16.0,118.19908188755961,-139.73546128019814,49.48347164867813
15.0,116.10304996835664,-138.99320920546796,50.68880107820492
16.0,113.87915862106915,-138.18218838821667,51.93946744479085
17.0,111.53006141846947,-137.29921744165523,53.228999511516804
15.0,109.47057315684464,-136.50078244898248,54.33036578193432
2.0,109.19757159194667,-136.3921217174186,54.472974468955655
13.0,107.42447400962023,-135.6839730493222,55.3962936495664
15.0,105.3892144138804,-134.8530286445787,56.43441995961403
17.0,103.09671292692256,-133.89364350526526,57.57565927939574
14.0,101.22220191784885,-133.08758427535372,58.4828992125756
15.0,99.22588815371854,-132.21034078716508,59.426520790879536
16.0,97.1105227011239,-131.25951645451102,60.40089704428931
15.0,95.14162995430624,-130.35350299884666,61.282573644309764
15.0,93.18632740932354,-129.434264394182,62.13478986369488
15.0,91.2448134434108,-128.5022425462266,62.95787761206111
16.0,89.18877756267118,-127.49491650443362,63.80512224264915
16.0,87.14885889860024,-126.47403454855123,64.61998255966124
15.0,85.25174838037196,-125.50473481015631,65.35393339181559
3.0,84.8752341759415,-125.30867300998086,65.49517343603554
12.0,83.37153009982173,-124.52273092874844,66.05574701467641
16.0,81.37916640496175,-123.46583897651362,66.77984036685459
15.0,79.52717882031405,-122.46414137101081,67.42979082489893
16.0,77.56775255837788,-121.38526471781243,68.09456510299704
16.0,75.62558832289288,-120.29575167616449,68.72931368850449
16.0,73.70085629607425,-119.19608265714841,69.33444289250383
15.0,71.91291505621702,-118.15606601376085,69.874364160296
15.0,70.1405740660106,-117.10795055135641,70.38896659561709
16.0,68.2668468571889,-115.98172708582653,70.91122564580293
15.0,66.52712095090149,-114.91805870113949,71.37454949046588
16.0,64.68843201168326,-113.77606590929203,71.84284707946716
15.0,62.98179102304388,-112.69842320310002,72.25631682067615
16.0,61.17861625179428,-111.54232213396921,72.67217030896877
3.0,60.843989285392375,-111.3243056230423,72.74517746225837
12.0,59.508097617915865,-110.45136349349521,73.03353857427837
16.0,57.74087580201994,-109.28282687630676,73.39851644954815
15.0,56.10163339887534,-108.18184912956353,73.71658555660088
16.0,54.370723812802325,-107.00238376065792,74.03213669998716
15.0,52.765688056392456,-105.89190171015811,74.30459399579726
16.0,51.07141762902992,-104.70302820622535,74.5722162184405
15.0,49.500872205936545,-103.58444496294875,74.80046174960195
15.0,47.94710553149231,-102.46243803670473,75.00782011255335
17.0,46.20524408486833,-101.18730509479131,75.21952202888124
14.0,44.788621813541255,-100.13423178638698,75.37245633012311
15.0,43.28660833674545,-99.00364494143513,75.5177655929767
16.0,41.70255001768249,-97.7953606919475,75.65188281265449
1.0,41.60475465699054,-97.71970880913484,75.65889591397126
14.0,40.23667873366266,-96.66048426633924,75.75590238594442
16.0,38.690110985401226,-95.44838982816412,75.84795680839571
15.0,37.25838513797876,-94.31067047603818,75.91441943326706
15.0,35.84372508083819,-93.17195418453917,75.96261994060882
15.0,34.4461457680701,-92.03251488543005,75.99287209444594
16.0,32.973625529903224,-90.81662893191891,76.00632918839946
16.0,31.52055946699252,-89.60052766490452,76.0000737308929
16.0,30.086951024354047,-88.38452648521023,75.97448075789822
15.0,28.761183127075892,-87.24490927384176,75.93270800153421
15.0,27.452509487968264,-86.10591865381875,75.87459289661422
16.0,26.074814789507165,-84.89192516747292,75.79549541146034
16.0,24.7165439868276,-83.67919724088955,75.69849270223986
15.0,23.461356028214254,-82.54371985035596,75.5911077922129
1.0,23.378812308363898,-82.46812874256375,75.5829421827126
14.0,22.224258505968006,-81.40996755200577,75.46770255643891
16.0,20.921699025135915,-80.20248431110275,75.32128214818738
16.0,19.638459276158272,-78.99734379673176,75.15835327991984
16.0,18.374501775410565,-77.79481014425303,74.97927039769307
16.0,17.129784813102518,-76.59514181788994,74.7843853683654
14.0,16.057452827652057,-75.54816042273282,74.60033967962733
15.0,14.924230421311064,-74.42915532753841,74.39075597173502
16.0,13.73336393607045,-73.23890323199065,74.15331994231833
15.0,12.63478038759059,-72.12660343285587,73.91714373183645
16.0,11.480754732664895,-70.9439291331465,73.6519602271109
15.0,10.416595795667698,-69.83914972973983,73.3903838800201
15.0,9.3690085497216,-68.73829397153953,73.11694421612584
1.0,9.30027025575006,-68.66517702732341,73.09794217703802
14.0,8.338957777367533,-67.64180583684488,72.83120922684631
16.0,7.256688883978015,-66.47650648921534,72.51511890308039
18.0,6.060111767172138,-65.17123434895989,72.14536945157971
13.0,5.21288572063566,-64.23334454608936,71.86712773467157
15.0,4.249385552444319,-63.15533763006928,71.53701960363881
15.0,3.3020554879932797,-62.0822823360147,71.19668331522435
16.0,2.3087389706170445,-60.94313540297111,70.82302351294828
16.0,1.3336488041695067,-59.809967026763935,70.4383116279472
15.0,0.4364992987680477,-58.753392352344726,70.06757152404563
15.0,-0.4448015865171232,-57.70237877948404,69.68765612189797
15.0,-1.3103372682093837,-56.65706393765557,69.29881399339607
16.0,-2.216850291211873,-55.548282913761234,68.87478978772535
15.0,-3.0500745349182914,-54.51516106694535,68.46826781525272
1.0,-3.104589695985237,-54.4466927991301,68.44062105494136
14.0,-3.866843395173058,-53.48852410436092,68.05307232040616
16.0,-4.722659780842832,-52.39967494723442,67.60226971752414
16.0,-5.561054579998583,-51.318038631754035,67.14270093810342
16.0,-6.382143198106648,-50.24375541674438,66.6746496981999
16.0,-7.1860432847745574,-49.17696102157318,66.19839651066236
16.0,-7.972874661119729,-48.11778667740258,65.71421867400282
14.0,-8.646523674603365,-47.19778761596654,65.2838688137632
15.0,-9.354490488842863,-46.218529583760095,64.81672598935498
15.0,-10.047768432599264,-45.24627869391977,64.34330286530299
15.0,-10.726462613008062,-44.281129150940224,63.86381759413633
16.0,-11.434960679423105,-43.25930806943404,63.346130362743956
15.0,-12.083850300464615,-42.30911611399288,62.85478963725606
1.0,-12.126159416578608,-42.24626132435562,62.82167300580535
14.0,-12.717607075119586,-41.366757902274344,62.357716557848796
16.0,-13.379475201555977,-40.369034437348766,61.82231652637449
15.0,-13.985010718116207,-39.44169968945315,61.31505034545999
16.0,-14.616077913147457,-38.460658883925795,60.76886857385841
16.0,-15.23144845529027,-37.48835698674406,60.21747683938314
16.0,-15.831262167078174,-36.524877357313926,59.66111499585488
16.0,-16.4156602047952,-35.57029951738025,59.1000196256515
16.0,-16.984784997073284,-34.62469920336982,58.53442404111707
15.0,-17.50415548512383,-33.74668284275307,58.00017489642751
15.0,-18.010355727765127,-32.87668021930666,57.46237199093311
16.0,-18.536382611274032,-31.957282267451728,56.8851213322161
16.0,-19.04769912755326,-31.04712032613627,56.30424351891678
15.0,-19.513405932445302,-30.202556673352518,55.756473940468325
2.0,-19.573811045792006,-30.091043725471582,55.683063516357905
13.0,-19.964994614223137,-29.36716389975893,55.20559129393385
15.0,-20.40550207271952,-28.539080030349922,54.652398109139426
16.0,-20.86212735320512,-27.664641660603692,54.05969734592955
16.0,-21.30476161977478,-26.79968650306882,53.464385423457365
16.0,-21.73355660382388,-25.944256336293503,52.86666420737608
14.0,-22.09677619253199,-25.204123037390236,52.341723837400274
16.0,-22.500042161130235,-24.366655455991832,51.74002870832044
15.0,-22.865541992970112,-23.590555025367024,51.17420802341054
16.0,-23.242990873375984,-22.771767696992455,50.569112109766934
16.0,-23.607339156527864,-21.962661903236185,49.962533440411285
15.0,-23.936779085076406,-21.213223901630016,49.39264776703243
16.0,-24.276190667502487,-20.4229415373575,48.783720512331485
1.0,-24.296613609039845,-20.374157816845166,48.74560298925404
15.0,-24.602225976292523,-19.642973772006357,48.17379450270015
15.0,-24.89687058287262,-18.920366854465854,47.601310808231645
16.0,-25.19959645254407,-18.15874588153415,46.99009151038505
16.0,-25.49013638664862,-17.406904417367986,46.3784216874902
16.0,-25.768646857326505,-16.66484967036814,45.766466461768275
16.0,-26.035284452052394,-15.932586206979849,45.15438790042821
15.0,-26.274273245157094,-15.255270388473425,44.580597711325204
15.0,-26.503102300984196,-14.586561422803547,44.00697600834845
16.0,-26.736487283749053,-13.882449806669971,43.39542705175302
15.0,-26.944724030849102,-13.231518400893675,42.82254611192151
15.0,-27.143196806862505,-12.589180209214852,42.25021305792033
15.0,-27.332034510000728,-11.955427013346048,41.67854692601598
16.0,-27.523321342214263,-11.288570262529792,41.069605657250015
1.0,-27.534609912476792,-11.24750065687254,41.03161070072384
14.0,-27.692074921673008,-10.673058107062406,40.499744650147896
16.0,-27.862843851386007,-10.02506219266004,39.892918482578054
16.0,-28.023244846468568,-9.38677549693879,39.28737544279512
15.0,-28.16404647892265,-8.797464865296863,38.72100431727888
16.0,-28.3048059167674,-8.177928796220401,38.11832047223188
15.0,-28.427474848710705,-7.606153989136923,37.554859635675015
16.0,-28.549173312536897,-7.005276234966123,36.95550479449624
16.0,-28.661257732296356,-6.413988158254184,36.35804352220138
16.0,-28.763881542828422,-5.832259461898961,35.762592897107176
15.0,-28.851365434756907,-5.295820568442354,35.206350116887734
15.0,-28.930802743283543,-4.767725316689038,34.65207312331039
15.0,-29.00231862303388,-4.247944219839383,34.09985168684114
0.0,-29.00231862303388,-4.247944219839383,34.09985168684114
15.0,-29.06603778633147,-3.7364464445367656,33.54977351977559
15.0,-29.122084482999522,-3.2331998417401318,33.00192429308768
15.0,-29.170582480625626,-2.7381709773438163,32.456387653438206
15.0,-29.211655045285784,-2.2513251625422432,31.913245240336476
16.0,-29.24767624788646,-1.7407132386968596,31.33653213432269
15.0,-29.273786946466913,-1.2706652566820191,30.798585254485335
15.0,-29.292846925317143,-0.8086864778647391,30.26327069875483
16.0,-29.305785908962978,-0.32447414668466185,29.69515488498457
16.0,-29.31097749530993,0.15064833147509132,29.13019949753982
16.0,-29.30856712200633,0.6167315234357285,28.568489293883456
16.0,-29.298699417631358,1.0738273521378638,28.01010659506592
15.0,-29.28259200734929,1.4939789510638526,27.489817266072667
16.0,-29.258688344132267,1.9338160273210152,26.93810911134705
1.0,-29.256754528104945,1.9607541364323622,26.90384956438611
14.0,-29.22930397019489,2.337408030333768,26.42441433379437
16.0,-29.19190544170955,2.7601986596744776,25.879667050100178
16.0,-29.147742263154758,3.1742733324760803,25.338614264183462
15.0,-29.100128163167618,3.554352546438832,24.83490510744102
15.0,-29.046812874971035,3.926876123050447,24.3345615273105
16.0,-28.98398285700223,4.316229107487415,23.80450792801733
16.0,-28.91492319128243,4.697101234335692,23.2784017100796
15.0,-28.844466672767396,5.046277259986886,22.788933960783133
16.0,-28.763726236607607,5.410900203359416,22.270645992576306
16.0,-28.677151833353857,5.7672305392406376,21.756475186265092
15.0,-28.59064337526525,6.093577667034614,21.27835017482371
15.0,-28.49923971025973,6.4127529196569695,20.803936206671366
1.0,-28.49282695734007,6.433556855863641,20.772558730303704
14.0,-28.40275716135798,6.724372678087892,20.33350994765251
16.0,-28.295167198508572,7.049708837250332,19.835516593808173
16.0,-28.182371857112567,7.367077102751263,19.34187933381105
16.0,-28.06449862346855,7.676547172092239,18.852642016957862
15.0,-27.949350415887164,7.959336802346607,18.398146253071236
16.0,-27.82200102704962,8.253707142395747,17.917552456174725
15.0,-27.698195419913684,8.522470429238368,17.471230904827642
16.0,-27.56183589304587,8.80201012371561,16.99942374458714
16.0,-27.42100373106642,9.074000903629004,16.532202646711617
16.0,-27.275819716608357,9.33851614597639,16.06960034143669
16.0,-27.126403458272733,9.595629751439377,15.611647756545482
15.0,-26.982469012001143,9.82980446778756,15.186703650656073
15.0,-26.83502194498433,10.057605022547401,14.76589591792745
1.0,-26.82496433996178,10.072370918465328,14.738119237803387
14.0,-26.683951147103265,10.278704587794575,14.349505641749776
15.0,-26.529770578286346,10.493947172420821,13.93703397138136
15.0,-26.372361370700034,10.703002681991542,13.528758152310184
16.0,-26.201113327788168,10.919462812428504,13.097757952873962
15.0,-26.03732138560174,11.115929181721613,12.698206367535803
16.0,-25.859466518694195,11.319100483602186,12.276545938371571
15.0,-25.68968001144016,11.50324867267776,11.885781604226848
15.0,-25.517131281349993,11.681535396741163,11.499288805260598
16.0,-25.330226715002134,11.865524017625333,11.091597893851734
15.0,-25.152243854737755,12.031897986033108,10.713966271498025
15.0,-24.971765384947258,12.192607480105579,10.340636408820563
16.0,-24.77668366526557,12.358057662646708,9.94701447008952
0.0,-24.77668366526557,12.358057662646708,9.94701447008952
14.0,-24.603670857988515,12.49731586522796,9.606891819714964
16.0,-24.403713804144868,12.6510261343434,9.222482442932789
15.0,-24.213948412129717,12.789363370987392,8.866712366944848
16.0,-24.009318598193918,12.931230768858509,8.491841675563709
15.0,-23.81535013666104,13.058608393991964,8.145020063870682
15.0,-23.61947101075116,13.180783694950025,7.8025305768111295
16.0,-23.40857847163196,13.305624184179003,7.441829450617156
16.0,-23.195688484685096,13.424693455388876,7.0860563382184445
16.0,-22.980893389398876,13.538070356800372,6.735208961238431
15.0,-22.77782233404687,13.639098491218949,6.4109041445841335
16.0,-22.559596758187368,13.741672957532295,6.069589209148614
15.0,-22.353471663824383,13.832716795669525,5.754211509020955
16.0,-22.13214819509367,13.92478417981386,5.422407179317037
1.0,-22.118223410913856,13.930206586993178,5.401975506522042
14.0,-21.923200518695953,14.005834244084486,5.116199425794569
16.0,-21.6991071707906,14.087693434897199,4.793875048913964
16.0,-21.473704075832245,14.164395435679822,4.476429553016459
16.0,-21.247073748861368,14.236018308528084,4.1638517786276665
15.0,-21.033533474233447,14.298476085207499,3.875362171984449
15.0,-20.819056332955334,14.356606517787265,3.5911285116106164
15.0,-20.603707235188526,14.410473445461424,3.3111391006348185
16.0,-20.373139660061145,14.463451671071581,3.016997654775249
16.0,-20.141724433324,14.511723633547986,2.72765607306642
16.0,-19.909536855187234,14.555366130717049,2.4430974983267753
16.0,-19.676650997095763,14.594455690690278,2.1633041682674303
16.0,-19.443139706044718,14.629068557382556,1.8882574371856506
3.0,-19.39925250037257,14.634733329694113,1.837572504739633
12.0,-19.22363570041624,14.65678419975099,1.6354946607150538
16.0,-18.989127153220224,14.68295211432243,1.3695846160333076
15.0,-18.768882871505387,14.70349588356293,1.1246878112298724
15.0,-18.54833043325194,14.720366200731378,0.8838909923742868
16.0,-18.31280457404024,14.734508456609367,0.6313944261090008
16.0,-18.07705243873449,14.744610767427112,0.3835195178219557
16.0,-17.841138666455656,14.750747079712264,0.14024217080093848
16.0,-17.60512671318026,14.752990954445078,-0.0984624321538341
15.0,-17.383831848863583,14.751514017962771,-0.3179849726917432
16.0,-17.147807624576178,14.746426258399703,-0.5479038855034659
16.0,-16.911864804441784,14.737659796231647,-0.7733269510361929
16.0,-16.676062247702077,14.725286565015068,-0.9942816303160029
14.0,-16.469908235791866,14.711366622190644,-1.1837317108369056
0.0,-16.469908235791866,14.711366622190644,-1.1837317108369056
16.0,-16.234526369836814,14.692426914817254,-1.3963859279438893
15.0,-16.014139966114556,14.671481125898095,-1.5916373849631569
15.0,-15.794067749226084,14.647606565123649,-1.783060128922294
16.0,-15.559706044184106,14.619077603060893,-1.9831870794889657
15.0,-15.340419880138192,14.589329796868558,-2.166775876104076
15.0,-15.121579933185163,14.556828158726997,-2.346613857287231
16.0,-14.888670682645532,14.519282337010402,-2.534468121766949
16.0,-14.656362165253366,14.478730847062131,-2.7181148512211912
15.0,-14.439181202547434,14.437959124293814,-2.8863697466051406
16.0,-14.208173856558734,14.391777208348131,-3.0619587934590236
15.0,-13.992297198433512,14.345847826446246,-3.2227201933019813
15.0,-13.777109481036819,14.297507023546716,-3.3798989472192407
0.0,-13.777109481036819,14.297507023546716,-3.3798989472192407
15.0,-13.562646875683617,14.246808539338428,-3.533523371522497
16.0,-13.334697939054202,14.190272165394068,-3.6936286594186782
15.0,-13.12184385657329,14.134867735502787,-3.8399974260300542
16.0,-12.895685972805246,14.073427776686307,-3.992427359218322
16.0,-12.670511128378266,14.009548938938813,-4.140947598348308
15.0,-12.460367894294183,13.947434724963589,-4.276553775662123
15.0,-12.251156373419729,13.883286418328657,-4.4087873285746575
16.0,-12.02902379072647,13.812745821071463,-4.546271194559285
15.0,-11.821832603410398,13.744551753153074,-4.671629500373291
16.0,-11.60191977535995,13.669805681147102,-4.801847042016572
16.0,-11.383202884461596,13.592976128474836,-4.928368469708207
15.0,-11.179308242534473,13.519050601429214,-5.0435524791805815
15.0,-10.976522483513035,13.443397314241505,-5.155554293576769
0.0,-10.976522483513035,13.443397314241505,-5.155554293576769
15.0,-10.774871523799412,13.366063999837854,-5.264405276006013
16.0,-10.561014499802006,13.281833515421757,-5.3771857187041014
15.0,-10.36178699707068,13.201175729641196,-5.479623878498755
15.0,-10.163769361126063,13.118981371463715,-5.579008284630394
15.0,-9.966984640554108,13.035296247194259,-5.675370856079002
16.0,-9.758419900599,12.944490313496994,-5.774968475597392
16.0,-9.551308055583048,12.852090817887435,-5.8712009258818725
15.0,-9.358526693314737,12.764022803999207,-5.958300671484311
15.0,-9.167066351254748,12.674648293926943,-6.042511601457582
16.0,-8.964271978551917,12.57796810830362,-6.129289751412427
16.0,-8.76302448881906,12.479899472281021,-6.212854877918165
16.0,-8.563346097262563,12.380493794234331,-6.2932464558186325
1.0,-8.55096560346833,12.374200547778512,-6.298075053865885
13.0,-8.390100996347208,12.292325572078257,-6.3606896901467
16.0,-8.193423787193955,12.19055453703591,-6.435241657249135
15.0,-8.010565469138417,12.094025912177173,-6.502265625474191
16.0,-7.817061054543582,11.989989662169586,-6.570926540059921
16.0,-7.625221219948869,11.884854837528627,-6.636604585085483
16.0,-7.435063542548411,11.778669164167258,-6.699339454452298
16.0,-7.246604835921735,11.671479732896021,-6.759170843553489
16.0,-7.059861160195399,11.563332999399165,-6.816138439083599
15.0,-6.886411165204412,11.461090922812911,-6.866897942171081
15.0,-6.714494801362218,11.358087453680344,-6.915210143054194
15.0,-6.544123489557013,11.254359301534532,-6.961107672284426
15.0,-6.375308100033995,11.149942686450265,-7.004623123706323
16.0,-6.196909017050791,11.037868716470964,-7.0485334427143655
0.0,-6.196909017050791,11.037868716470964,-7.0485334427143655
15.0,-6.031340986303726,10.932140714830249,-7.087227871492572
15.0,-5.867358875581272,10.82583229675786,-7.123639880528159
16.0,-5.694145558833146,10.71185405866941,-7.160079311570145
15.0,-5.533467747953105,10.604452868995857,-7.191875694841923
15.0,-5.374400954918167,10.496574733573228,-7.221488725369706
16.0,-5.2064557591809955,10.381030913967313,-7.250781337579781
16.0,-5.040359264557519,10.265018412566038,-7.277662830521726
15.0,-4.886383988369028,10.155853470108212,-7.300640175760826
15.0,-4.734046186317404,10.0463438674718,-7.321566454648754
16.0,-4.573304684437856,9.92919880419742,-7.3417338805990475
15.0,-4.424366702374895,9.819072795988433,-7.358520652811224
16.0,-4.26726153763908,9.701336465543454,-7.374342221013063
3.0,-4.23815752824245,9.679213438880415,-7.376898598414048
13.0,-4.112327753537005,9.583313757101033,-7.387648754984235
14.0,-3.9781613609375905,9.479886674531254,-7.397702648499914
16.0,-3.8264831741450904,9.361523432155256,-7.407344944441215
15.0,-3.6860603226627617,9.250413257988637,-7.414435586923602
16.0,-3.5380537105349434,9.13178228859786,-7.4200850357824875
16.0,-3.391945193917378,9.01306092802534,-7.423727919713029
15.0,-3.2567492799969977,8.901705009229644,-7.425296731078575
16.0,-3.1143219998493232,8.782900261532387,-7.42515831398954
16.0,-2.973795595664805,8.664097728508555,-7.42312167854546
16.0,-2.8351700320086684,8.545327781651828,-7.419223305973525
15.0,-2.706990115283891,8.434039432062225,-7.413857203190777
16.0,-2.5720454843708955,8.315417716811172,-7.4064557758025105
16.0,-2.438998800901917,8.196914424398333,-7.397298508376082
3.0,-2.414408057628722,8.174722528873204,-7.395258977019123
11.0,-2.324486109811117,8.093374680125994,-7.387563506340076
16.0,-2.194992114929101,7.9751736640245525,-7.375216281900362
15.0,-2.0753645099687326,7.864545419796047,-7.362089993786524
15.0,-1.957396328671792,7.7541140698892494,-7.347540555195306
16.0,-1.8333305035535639,7.636553421006124,-7.330533601653785
15.0,-1.718782202238472,7.526595416981317,-7.313132298139108
15.0,-1.6058832709837523,7.416898432509231,-7.294394848027324
15.0,-1.4946297944961138,7.307482509788821,-7.274349217250472
16.0,-1.3777100743394926,7.191092922312814,-7.251601432435884
16.0,-1.2626525875824874,7.07506729939384,-7.2274281716901205
16.0,-1.1494515107921859,6.959428448646798,-7.201862627583971
16.0,-1.038100655613837,6.844198646605454,-7.174937720312707
1.0,-1.0312564569672316,6.837023708885141,-7.173171993694938
14.0,-0.9355381250428396,6.7365993009734115,-7.148381036125254
15.0,-0.8344891355282384,6.629373585431533,-7.1207591669896
16.0,-0.728419158161334,6.515441438759699,-7.090110568350305
16.0,-0.6241720951411788,6.401999669666094,-7.058227508458134
15.0,-0.5281421000961873,6.296126257039222,-7.0272094083508785
15.0,-0.433700206240599,6.190718115913959,-6.995161532856152
16.0,-0.3346487163859757,6.07879553138826,-6.959905921279936
15.0,-0.24346678341515182,5.974396942569061,-6.92580954766772
16.0,-0.14787643233404685,5.8635839898063775,-6.888424355433606
15.0,-0.059922672486951184,5.760257624474874,-6.852386476882898
16.0,0.0322414495046468,5.650619440844747,-6.812984778518343
15.0,0.11700074111731801,5.548424669166972,-6.775110344117684
16.0,0.20577553582398955,5.440022903661089,-6.733803020217296
3.0,0.22209560453497282,5.419821494600437,-6.725881398055496
12.0,0.28713346247017807,5.339110917823771,-6.694066563858703
16.0,0.3725592371553584,5.232005852802032,-6.650966260517796
15.0,0.45103932494738885,5.132241358894265,-6.609728955620507
16.0,0.5331551866896971,5.026485695604337,-6.564938021414902
